V_GHG_EMITTER_FACILITIES.COUNTY,V_GHG_EMITTER_FACILITIES.COUNTY_FIPS,V_GHG_EMITTER_FACILITIES.FACILITY_ID,V_GHG_EMITTER_FACILITIES.FACILITY_NAME,V_GHG_EMITTER_FACILITIES.LATITUDE,V_GHG_EMITTER_FACILITIES.LONGITUDE,V_GHG_EMITTER_FACILITIES.STATE,V_GHG_EMITTER_FACILITIES.STATE_NAME,V_GHG_EMITTER_FACILITIES.YEAR,V_GHG_EMITTER_FACILITIES.ZIP,D_FUEL_LEVEL_INFORMATION.CH4_EMISSIONS_CO2E,D_FUEL_LEVEL_INFORMATION.FUEL_TYPE,D_FUEL_LEVEL_INFORMATION.FUEL_TYPE_BLEND,D_FUEL_LEVEL_INFORMATION.FUEL_TYPE_OTHER,D_FUEL_LEVEL_INFORMATION.REPORTING_YEAR,D_SUBPART_LEVEL_INFORMATION.GHG_NAME,D_SUBPART_LEVEL_INFORMATION.GHG_QUANTITY
Heard,13149,1001302,Tenaska Georgia Generating Station,33.3516,-84.9996,GA,GEORGIA,2012,30217,13.4,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,0.367
Heard,13149,1001302,Tenaska Georgia Generating Station,33.3516,-84.9996,GA,GEORGIA,2012,30217,10.3,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
Heard,13149,1001302,Tenaska Georgia Generating Station,33.3516,-84.9996,GA,GEORGIA,2012,30217,15.2,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,198433.6
Heard,13149,1001302,Tenaska Georgia Generating Station,33.3516,-84.9996,GA,GEORGIA,2012,30217,13.3,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,198433.6
Heard,13149,1001302,Tenaska Georgia Generating Station,33.3516,-84.9996,GA,GEORGIA,2012,30217,13.3,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
Heard,13149,1001302,Tenaska Georgia Generating Station,33.3516,-84.9996,GA,GEORGIA,2012,30217,15.3,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,0.367
Heard,13149,1001302,Tenaska Georgia Generating Station,33.3516,-84.9996,GA,GEORGIA,2012,30217,9.7,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
Heard,13149,1001302,Tenaska Georgia Generating Station,33.3516,-84.9996,GA,GEORGIA,2012,30217,15.3,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
Heard,13149,1001302,Tenaska Georgia Generating Station,33.3516,-84.9996,GA,GEORGIA,2012,30217,0,Distillate Fuel Oil No. 2,,,2012,Carbon Dioxide,198433.6
Heard,13149,1001302,Tenaska Georgia Generating Station,33.3516,-84.9996,GA,GEORGIA,2012,30217,0,Distillate Fuel Oil No. 2,,,2012,Biogenic Carbon dioxide,0
Heard,13149,1001302,Tenaska Georgia Generating Station,33.3516,-84.9996,GA,GEORGIA,2012,30217,13.3,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,0.367
Heard,13149,1001302,Tenaska Georgia Generating Station,33.3516,-84.9996,GA,GEORGIA,2012,30217,9.7,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,198433.6
Grimes,48185,1001303,Tenaska Frontier Generation Station,30.5924,-95.9178,TX,TEXAS,2012,77876,264.3,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,1995933.2
Grimes,48185,1001303,Tenaska Frontier Generation Station,30.5924,-95.9178,TX,TEXAS,2012,77876,257.1,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,3.702
Grimes,48185,1001303,Tenaska Frontier Generation Station,30.5924,-95.9178,TX,TEXAS,2012,77876,256,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
Grimes,48185,1001303,Tenaska Frontier Generation Station,30.5924,-95.9178,TX,TEXAS,2012,77876,0,Distillate Fuel Oil No. 2,,,2012,Nitrous Oxide,3.702
Grimes,48185,1001303,Tenaska Frontier Generation Station,30.5924,-95.9178,TX,TEXAS,2012,77876,0,Distillate Fuel Oil No. 2,,,2012,Biogenic Carbon dioxide,0
Grimes,48185,1001303,Tenaska Frontier Generation Station,30.5924,-95.9178,TX,TEXAS,2012,77876,264.3,Natural Gas (Weighted U.S. Average),,,2012,Methane,37.02
Grimes,48185,1001303,Tenaska Frontier Generation Station,30.5924,-95.9178,TX,TEXAS,2012,77876,257.1,Natural Gas (Weighted U.S. Average),,,2012,Methane,37.02
Grimes,48185,1001303,Tenaska Frontier Generation Station,30.5924,-95.9178,TX,TEXAS,2012,77876,257.1,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
Grimes,48185,1001303,Tenaska Frontier Generation Station,30.5924,-95.9178,TX,TEXAS,2012,77876,256,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,1995933.2
Grimes,48185,1001303,Tenaska Frontier Generation Station,30.5924,-95.9178,TX,TEXAS,2012,77876,256,Natural Gas (Weighted U.S. Average),,,2012,Methane,37.02
Grimes,48185,1001303,Tenaska Frontier Generation Station,30.5924,-95.9178,TX,TEXAS,2012,77876,264.3,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,3.702
Grimes,48185,1001303,Tenaska Frontier Generation Station,30.5924,-95.9178,TX,TEXAS,2012,77876,257.1,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,1995933.2
Grimes,48185,1001303,Tenaska Frontier Generation Station,30.5924,-95.9178,TX,TEXAS,2012,77876,0,Distillate Fuel Oil No. 2,,,2012,Methane,37.02
Grimes,48185,1001303,Tenaska Frontier Generation Station,30.5924,-95.9178,TX,TEXAS,2012,77876,256,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,3.702
Grimes,48185,1001303,Tenaska Frontier Generation Station,30.5924,-95.9178,TX,TEXAS,2012,77876,0,Distillate Fuel Oil No. 2,,,2012,Carbon Dioxide,1995933.2
Grimes,48185,1001303,Tenaska Frontier Generation Station,30.5924,-95.9178,TX,TEXAS,2012,77876,264.3,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
Yoakum,48501,1001305,Mustang Station,32.9728,-102.7417,TX,TEXAS,2012,79323,221.2,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,2.007
Yoakum,48501,1001305,Mustang Station,32.9728,-102.7417,TX,TEXAS,2012,79323,200.3,Natural Gas (Weighted U.S. Average),,,2012,Methane,20.07
Yoakum,48501,1001305,Mustang Station,32.9728,-102.7417,TX,TEXAS,2012,79323,221.2,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,1082134
Yoakum,48501,1001305,Mustang Station,32.9728,-102.7417,TX,TEXAS,2012,79323,200.3,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,1082134
Yoakum,48501,1001305,Mustang Station,32.9728,-102.7417,TX,TEXAS,2012,79323,200.3,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,2.007
Yoakum,48501,1001305,Mustang Station,32.9728,-102.7417,TX,TEXAS,2012,79323,221.2,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
Yoakum,48501,1001305,Mustang Station,32.9728,-102.7417,TX,TEXAS,2012,79323,221.2,Natural Gas (Weighted U.S. Average),,,2012,Methane,20.07
Yoakum,48501,1001305,Mustang Station,32.9728,-102.7417,TX,TEXAS,2012,79323,200.3,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
Clark,32003,1001306,Desert Star Energy Center,35.98002,-114.8375,NV,NEVADA,2012,89005,378.4,Natural Gas (Weighted U.S. Average),,,2012,Methane,18.02
Clark,32003,1001306,Desert Star Energy Center,35.98002,-114.8375,NV,NEVADA,2012,89005,378.4,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,971254.1
Clark,32003,1001306,Desert Star Energy Center,35.98002,-114.8375,NV,NEVADA,2012,89005,378.4,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,1.802
Worcester,25027,1001307,Millennium Power Partners,42.109128,-72.014395,MA,MASSACHUSETTS,2012,1507,301.5,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,774093.5
Worcester,25027,1001307,Millennium Power Partners,42.109128,-72.014395,MA,MASSACHUSETTS,2012,1507,301.5,Natural Gas (Weighted U.S. Average),,,2012,Methane,14.36
Worcester,25027,1001307,Millennium Power Partners,42.109128,-72.014395,MA,MASSACHUSETTS,2012,1507,301.5,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,1.436
Worcester,25027,1001307,Millennium Power Partners,42.109128,-72.014395,MA,MASSACHUSETTS,2012,1507,301.5,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
Ottawa,26139,1001308,Zeeland Generating Station,42.824425,-85.987539,MI,MICHIGAN,2012,49464,41.2,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,2.341
Ottawa,26139,1001308,Zeeland Generating Station,42.824425,-85.987539,MI,MICHIGAN,2012,49464,206.2,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,2.341
Ottawa,26139,1001308,Zeeland Generating Station,42.824425,-85.987539,MI,MICHIGAN,2012,49464,206.2,Natural Gas (Weighted U.S. Average),,,2012,Methane,23.41
Ottawa,26139,1001308,Zeeland Generating Station,42.824425,-85.987539,MI,MICHIGAN,2012,49464,52.7,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,1261635.9
Ottawa,26139,1001308,Zeeland Generating Station,42.824425,-85.987539,MI,MICHIGAN,2012,49464,191.5,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,2.341
Ottawa,26139,1001308,Zeeland Generating Station,42.824425,-85.987539,MI,MICHIGAN,2012,49464,52.7,Natural Gas (Weighted U.S. Average),,,2012,Methane,23.41
Ottawa,26139,1001308,Zeeland Generating Station,42.824425,-85.987539,MI,MICHIGAN,2012,49464,191.5,Natural Gas (Weighted U.S. Average),,,2012,Methane,23.41
Ottawa,26139,1001308,Zeeland Generating Station,42.824425,-85.987539,MI,MICHIGAN,2012,49464,206.2,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,1261635.9
Ottawa,26139,1001308,Zeeland Generating Station,42.824425,-85.987539,MI,MICHIGAN,2012,49464,41.2,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,1261635.9
Ottawa,26139,1001308,Zeeland Generating Station,42.824425,-85.987539,MI,MICHIGAN,2012,49464,52.7,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,2.341
Ottawa,26139,1001308,Zeeland Generating Station,42.824425,-85.987539,MI,MICHIGAN,2012,49464,41.2,Natural Gas (Weighted U.S. Average),,,2012,Methane,23.41
Ottawa,26139,1001308,Zeeland Generating Station,42.824425,-85.987539,MI,MICHIGAN,2012,49464,191.5,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,1261635.9
Ellis,48139,1001309,Midlothian Energy,32.431217,-97.054633,TX,TEXAS,2012,76065,135.1,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,3.77
Ellis,48139,1001309,Midlothian Energy,32.431217,-97.054633,TX,TEXAS,2012,76065,149.1,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,3.77
Ellis,48139,1001309,Midlothian Energy,32.431217,-97.054633,TX,TEXAS,2012,76065,131.2,Natural Gas (Weighted U.S. Average),,,2012,Methane,37.7
Ellis,48139,1001309,Midlothian Energy,32.431217,-97.054633,TX,TEXAS,2012,76065,85.7,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
Ellis,48139,1001309,Midlothian Energy,32.431217,-97.054633,TX,TEXAS,2012,76065,163,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
Ellis,48139,1001309,Midlothian Energy,32.431217,-97.054633,TX,TEXAS,2012,76065,85.7,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,2032516.1
Ellis,48139,1001309,Midlothian Energy,32.431217,-97.054633,TX,TEXAS,2012,76065,149.1,Natural Gas (Weighted U.S. Average),,,2012,Methane,37.7
Ellis,48139,1001309,Midlothian Energy,32.431217,-97.054633,TX,TEXAS,2012,76065,135.1,Natural Gas (Weighted U.S. Average),,,2012,Methane,37.7
Ellis,48139,1001309,Midlothian Energy,32.431217,-97.054633,TX,TEXAS,2012,76065,127.6,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,3.77
Ellis,48139,1001309,Midlothian Energy,32.431217,-97.054633,TX,TEXAS,2012,76065,149.1,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,2032516.1
Ellis,48139,1001309,Midlothian Energy,32.431217,-97.054633,TX,TEXAS,2012,76065,135.1,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
Ellis,48139,1001309,Midlothian Energy,32.431217,-97.054633,TX,TEXAS,2012,76065,127.6,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
Ellis,48139,1001309,Midlothian Energy,32.431217,-97.054633,TX,TEXAS,2012,76065,131.2,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,2032516.1
Ellis,48139,1001309,Midlothian Energy,32.431217,-97.054633,TX,TEXAS,2012,76065,127.6,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,2032516.1
Ellis,48139,1001309,Midlothian Energy,32.431217,-97.054633,TX,TEXAS,2012,76065,149.1,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
Ellis,48139,1001309,Midlothian Energy,32.431217,-97.054633,TX,TEXAS,2012,76065,163,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,3.77
Ellis,48139,1001309,Midlothian Energy,32.431217,-97.054633,TX,TEXAS,2012,76065,131.2,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,3.77
Ellis,48139,1001309,Midlothian Energy,32.431217,-97.054633,TX,TEXAS,2012,76065,85.7,Natural Gas (Weighted U.S. Average),,,2012,Methane,37.7
Ellis,48139,1001309,Midlothian Energy,32.431217,-97.054633,TX,TEXAS,2012,76065,163,Natural Gas (Weighted U.S. Average),,,2012,Methane,37.7
Ellis,48139,1001309,Midlothian Energy,32.431217,-97.054633,TX,TEXAS,2012,76065,131.2,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
Ellis,48139,1001309,Midlothian Energy,32.431217,-97.054633,TX,TEXAS,2012,76065,85.7,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,3.77
Ellis,48139,1001309,Midlothian Energy,32.431217,-97.054633,TX,TEXAS,2012,76065,127.6,Natural Gas (Weighted U.S. Average),,,2012,Methane,37.7
Ellis,48139,1001309,Midlothian Energy,32.431217,-97.054633,TX,TEXAS,2012,76065,163,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,2032516.1
Ellis,48139,1001309,Midlothian Energy,32.431217,-97.054633,TX,TEXAS,2012,76065,135.1,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,2032516.1
Lamar,48277,1001310,Lamar Power (Paris),33.65827,-95.48819,TX,TEXAS,2012,75462,173.1,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,1963986.7
Lamar,48277,1001310,Lamar Power (Paris),33.65827,-95.48819,TX,TEXAS,2012,75462,193.9,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,1963986.7
Lamar,48277,1001310,Lamar Power (Paris),33.65827,-95.48819,TX,TEXAS,2012,75462,173.1,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
Lamar,48277,1001310,Lamar Power (Paris),33.65827,-95.48819,TX,TEXAS,2012,75462,213.4,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,1963986.7
Lamar,48277,1001310,Lamar Power (Paris),33.65827,-95.48819,TX,TEXAS,2012,75462,213.4,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,3.642
Lamar,48277,1001310,Lamar Power (Paris),33.65827,-95.48819,TX,TEXAS,2012,75462,173.1,Natural Gas (Weighted U.S. Average),,,2012,Methane,36.42
Lamar,48277,1001310,Lamar Power (Paris),33.65827,-95.48819,TX,TEXAS,2012,75462,193.9,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,3.642
Lamar,48277,1001310,Lamar Power (Paris),33.65827,-95.48819,TX,TEXAS,2012,75462,213.4,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
Lamar,48277,1001310,Lamar Power (Paris),33.65827,-95.48819,TX,TEXAS,2012,75462,213.4,Natural Gas (Weighted U.S. Average),,,2012,Methane,36.42
Lamar,48277,1001310,Lamar Power (Paris),33.65827,-95.48819,TX,TEXAS,2012,75462,184.6,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,1963986.7
Lamar,48277,1001310,Lamar Power (Paris),33.65827,-95.48819,TX,TEXAS,2012,75462,193.9,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
Lamar,48277,1001310,Lamar Power (Paris),33.65827,-95.48819,TX,TEXAS,2012,75462,184.6,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
Lamar,48277,1001310,Lamar Power (Paris),33.65827,-95.48819,TX,TEXAS,2012,75462,193.9,Natural Gas (Weighted U.S. Average),,,2012,Methane,36.42
Lamar,48277,1001310,Lamar Power (Paris),33.65827,-95.48819,TX,TEXAS,2012,75462,184.6,Natural Gas (Weighted U.S. Average),,,2012,Methane,36.42
Lamar,48277,1001310,Lamar Power (Paris),33.65827,-95.48819,TX,TEXAS,2012,75462,173.1,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,3.642
Lamar,48277,1001310,Lamar Power (Paris),33.65827,-95.48819,TX,TEXAS,2012,75462,184.6,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,3.642
Oxford,23017,1001312,Rumford Power,44.530635,-70.521712,ME,MAINE,2012,4276,58.7,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
Oxford,23017,1001312,Rumford Power,44.530635,-70.521712,ME,MAINE,2012,4276,58.7,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,0.28
Oxford,23017,1001312,Rumford Power,44.530635,-70.521712,ME,MAINE,2012,4276,58.7,Natural Gas (Weighted U.S. Average),,,2012,Methane,2.8
Oxford,23017,1001312,Rumford Power,44.530635,-70.521712,ME,MAINE,2012,4276,58.7,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,150788.6
Kalamazoo,26077,1001313,Kalamazoo River Generating Station,42.279742,-85.492203,MI,MICHIGAN,2012,49041,1.9,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
Kalamazoo,26077,1001313,Kalamazoo River Generating Station,42.279742,-85.492203,MI,MICHIGAN,2012,49041,1.9,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,4969.4
Kalamazoo,26077,1001313,Kalamazoo River Generating Station,42.279742,-85.492203,MI,MICHIGAN,2012,49041,1.9,Natural Gas (Weighted U.S. Average),,,2012,Methane,0.09
Kalamazoo,26077,1001313,Kalamazoo River Generating Station,42.279742,-85.492203,MI,MICHIGAN,2012,49041,1.9,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,0.009
Klamath,41035,1001314,Klamath Cogeneration Project,42.1739,-121.8106,OR,OREGON,2012,97603,184.2,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,890926.4
Klamath,41035,1001314,Klamath Cogeneration Project,42.1739,-121.8106,OR,OREGON,2012,97603,184.2,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
Klamath,41035,1001314,Klamath Cogeneration Project,42.1739,-121.8106,OR,OREGON,2012,97603,184.2,Natural Gas (Weighted U.S. Average),,,2012,Methane,16.53
Klamath,41035,1001314,Klamath Cogeneration Project,42.1739,-121.8106,OR,OREGON,2012,97603,184.2,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,1.653
Klamath,41035,1001314,Klamath Cogeneration Project,42.1739,-121.8106,OR,OREGON,2012,97603,163,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
Klamath,41035,1001314,Klamath Cogeneration Project,42.1739,-121.8106,OR,OREGON,2012,97603,163,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,1.653
Klamath,41035,1001314,Klamath Cogeneration Project,42.1739,-121.8106,OR,OREGON,2012,97603,163,Natural Gas (Weighted U.S. Average),,,2012,Methane,16.53
Klamath,41035,1001314,Klamath Cogeneration Project,42.1739,-121.8106,OR,OREGON,2012,97603,163,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,890926.4
Providence,44007,1001315,Entergy Rhode Island State Energy  LP,41.82724,-71.49979,RI,RHODE ISLAND,2012,2919,180.9,Natural Gas (Weighted U.S. Average),,,2012,Methane,16.85
Providence,44007,1001315,Entergy Rhode Island State Energy  LP,41.82724,-71.49979,RI,RHODE ISLAND,2012,2919,173,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,908611.9
Providence,44007,1001315,Entergy Rhode Island State Energy  LP,41.82724,-71.49979,RI,RHODE ISLAND,2012,2919,173,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,1.685
Providence,44007,1001315,Entergy Rhode Island State Energy  LP,41.82724,-71.49979,RI,RHODE ISLAND,2012,2919,173,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
Providence,44007,1001315,Entergy Rhode Island State Energy  LP,41.82724,-71.49979,RI,RHODE ISLAND,2012,2919,180.9,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,908611.9
Providence,44007,1001315,Entergy Rhode Island State Energy  LP,41.82724,-71.49979,RI,RHODE ISLAND,2012,2919,180.9,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,1.685
Providence,44007,1001315,Entergy Rhode Island State Energy  LP,41.82724,-71.49979,RI,RHODE ISLAND,2012,2919,180.9,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
Providence,44007,1001315,Entergy Rhode Island State Energy  LP,41.82724,-71.49979,RI,RHODE ISLAND,2012,2919,173,Natural Gas (Weighted U.S. Average),,,2012,Methane,16.85
Kane,17089,1001317,Rocky Road Power  LLC,42.093125,-88.239779,IL,ILLINOIS,2012,60118,8,Natural Gas (Weighted U.S. Average),,,2012,Methane,1.2
Kane,17089,1001317,Rocky Road Power  LLC,42.093125,-88.239779,IL,ILLINOIS,2012,60118,7.7,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
Kane,17089,1001317,Rocky Road Power  LLC,42.093125,-88.239779,IL,ILLINOIS,2012,60118,8,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,0.12
Kane,17089,1001317,Rocky Road Power  LLC,42.093125,-88.239779,IL,ILLINOIS,2012,60118,8,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
Kane,17089,1001317,Rocky Road Power  LLC,42.093125,-88.239779,IL,ILLINOIS,2012,60118,7.5,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,64569.7
Kane,17089,1001317,Rocky Road Power  LLC,42.093125,-88.239779,IL,ILLINOIS,2012,60118,1.8,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
Kane,17089,1001317,Rocky Road Power  LLC,42.093125,-88.239779,IL,ILLINOIS,2012,60118,7.7,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,0.12
Kane,17089,1001317,Rocky Road Power  LLC,42.093125,-88.239779,IL,ILLINOIS,2012,60118,1.8,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,0.12
Kane,17089,1001317,Rocky Road Power  LLC,42.093125,-88.239779,IL,ILLINOIS,2012,60118,8,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,64569.7
Kane,17089,1001317,Rocky Road Power  LLC,42.093125,-88.239779,IL,ILLINOIS,2012,60118,7.5,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
Kane,17089,1001317,Rocky Road Power  LLC,42.093125,-88.239779,IL,ILLINOIS,2012,60118,7.7,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,64569.7
Kane,17089,1001317,Rocky Road Power  LLC,42.093125,-88.239779,IL,ILLINOIS,2012,60118,7.5,Natural Gas (Weighted U.S. Average),,,2012,Methane,1.2
Kane,17089,1001317,Rocky Road Power  LLC,42.093125,-88.239779,IL,ILLINOIS,2012,60118,1.8,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,64569.7
Kane,17089,1001317,Rocky Road Power  LLC,42.093125,-88.239779,IL,ILLINOIS,2012,60118,1.8,Natural Gas (Weighted U.S. Average),,,2012,Methane,1.2
Kane,17089,1001317,Rocky Road Power  LLC,42.093125,-88.239779,IL,ILLINOIS,2012,60118,7.5,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,0.12
Kane,17089,1001317,Rocky Road Power  LLC,42.093125,-88.239779,IL,ILLINOIS,2012,60118,7.7,Natural Gas (Weighted U.S. Average),,,2012,Methane,1.2
Butler,39017,1001318,Madison Generating Station,39.4522,-84.465,OH,OHIO,2012,45067,7,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
Butler,39017,1001318,Madison Generating Station,39.4522,-84.465,OH,OHIO,2012,45067,6.6,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
Butler,39017,1001318,Madison Generating Station,39.4522,-84.465,OH,OHIO,2012,45067,4.4,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,133421.9
Butler,39017,1001318,Madison Generating Station,39.4522,-84.465,OH,OHIO,2012,45067,6.3,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,133421.9
Butler,39017,1001318,Madison Generating Station,39.4522,-84.465,OH,OHIO,2012,45067,6.6,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,0.247
Butler,39017,1001318,Madison Generating Station,39.4522,-84.465,OH,OHIO,2012,45067,6.5,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,133421.9
Butler,39017,1001318,Madison Generating Station,39.4522,-84.465,OH,OHIO,2012,45067,4.4,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
Butler,39017,1001318,Madison Generating Station,39.4522,-84.465,OH,OHIO,2012,45067,6.3,Natural Gas (Weighted U.S. Average),,,2012,Methane,2.47
Butler,39017,1001318,Madison Generating Station,39.4522,-84.465,OH,OHIO,2012,45067,6.3,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
Butler,39017,1001318,Madison Generating Station,39.4522,-84.465,OH,OHIO,2012,45067,7,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,0.247
Butler,39017,1001318,Madison Generating Station,39.4522,-84.465,OH,OHIO,2012,45067,6.5,Natural Gas (Weighted U.S. Average),,,2012,Methane,2.47
Butler,39017,1001318,Madison Generating Station,39.4522,-84.465,OH,OHIO,2012,45067,7.2,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,133421.9
Butler,39017,1001318,Madison Generating Station,39.4522,-84.465,OH,OHIO,2012,45067,6.4,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
Butler,39017,1001318,Madison Generating Station,39.4522,-84.465,OH,OHIO,2012,45067,7,Natural Gas (Weighted U.S. Average),,,2012,Methane,2.47
